Date,ATM_ID,Location_Type,Is_Weekend,Is_Payday,Is_Festival,Withdrawals,Deposits,W_100,W_500,W_2000,D_100,D_500,D_2000,Health,Revenue,Cost,Net_Cash_Flow,Net_Flow_Lag_7,Net_Flow_Rolling_3
2025-07-22,2,Market,0,0,0,352264,392007,1056,422,17,784,588,9,48.496552505779896,2530,3075,39743,2447.0,29060.666666666668
2025-07-23,2,Market,0,0,0,403083,530673,1209,483,20,1061,796,13,48.3926083287274,3060,3080,127590,57932.0,74519.33333333333
2025-07-24,2,Market,0,0,0,373554,470372,1120,448,18,940,705,11,48.17510236500866,2790,3091,96818,118901.0,88050.33333333333
2025-07-25,2,Market,0,0,0,366552,467240,1099,439,18,934,700,11,47.73810335920212,2755,3113,100688,130097.0,108365.33333333333
2025-07-26,2,Market,1,0,0,480481,446942,1441,576,24,893,670,11,47.63137260113264,3290,3118,-33539,-151502.0,54655.666666666664
2025-07-27,2,Market,1,0,0,454423,440675,1363,545,22,881,661,11,47.2946622010092,3130,3135,-13748,-8786.0,17800.333333333332
2025-07-28,2,Market,0,0,0,464874,455047,1394,557,23,910,682,11,47.175851592228994,3210,3141,-9827,56225.0,-19038.0
2025-07-29,2,Market,0,0,0,423643,472492,1270,508,21,944,708,11,46.74204215913443,3040,3162,48849,39743.0,8424.666666666666
2025-07-30,2,Market,0,1,0,567691,537102,1703,681,28,1074,805,13,46.25345070583693,3895,3187,-30589,127590.0,2811.0
2025-07-31,2,Market,0,1,0,428080,555580,1284,513,21,1111,833,13,45.83961100223516,3235,3208,127500,96818.0,48586.666666666664
2025-08-01,2,Market,0,1,0,528258,518923,1584,633,26,1037,778,12,45.695502210757226,3655,3215,-9335,100688.0,29192.0
2025-08-02,2,Market,1,1,0,619933,454434,1859,743,30,908,681,11,45.344570997345116,3975,3232,-165499,-33539.0,-15778.0
2025-08-03,2,Market,1,1,0,724494,469661,2173,869,36,939,704,11,45.25775134103241,4530,3237,-254833,-13748.0,-143222.33333333334
2025-08-04,2,Market,0,1,0,503122,505834,1509,603,25,1011,758,12,45.05177150108451,3510,3247,2712,-9827.0,-139206.66666666666
2025-08-05,2,Market,0,1,0,541231,473503,1623,649,27,947,710,11,44.95747203544872,3640,3252,-67728,48849.0,-106616.33333333333
2025-08-06,2,Market,0,0,0,383136,530162,1149,459,19,1060,795,13,44.67306266956547,2960,3266,147026,-30589.0,27336.666666666668
2025-08-07,2,Market,0,0,0,361822,504331,1085,434,18,1008,756,12,44.20981236004336,2800,3289,142509,127500.0,73935.66666666667
2025-08-08,2,Market,0,0,0,396519,452010,1189,475,19,904,678,11,44.197480515894355,2875,3290,55491,-9335.0,115008.66666666667
2025-08-09,2,Market,1,0,0,419201,432496,1257,503,20,864,648,10,44.06460732780103,2935,3296,13295,-165499.0,70431.66666666667
2025-08-10,2,Market,1,0,0,432291,535339,1296,518,21,1070,803,13,43.71914704276543,3220,3314,103048,-254833.0,57278.0
2025-08-11,2,Market,0,0,0,356484,447156,1069,427,17,894,670,11,43.35552588298044,2665,3332,90672,2712.0,69005.0
2025-08-12,2,Market,0,0,0,361514,480010,1084,433,18,960,720,12,43.115709904880674,2760,3344,118496,-67728.0,104072.0
2025-08-13,2,Market,0,0,0,461630,454728,1384,553,23,909,682,11,42.96070172696975,3200,3351,-6902,147026.0,67422.0
2025-08-14,2,Market,0,0,0,384500,514200,1153,461,19,1028,771,12,42.76998118591695,2920,3361,129700,142509.0,80431.33333333333
2025-08-15,2,Market,0,0,0,451565,511507,1354,541,22,1023,767,12,42.689623393471194,3270,3365,59942,55491.0,60913.333333333336
2025-08-16,2,Market,1,0,0,456615,373554,1369,547,22,747,560,9,42.517186501624586,3015,3374,-83061,13295.0,35527.0
2025-08-17,2,Market,1,0,0,503978,522453,1511,604,25,1044,783,13,42.11873071875327,3540,3394,18475,103048.0,-1548.0
2025-08-18,2,Market,0,0,0,414946,467396,1244,497,20,934,701,11,41.830616012864304,2980,3408,52450,90672.0,-4045.3333333333335
2025-08-19,2,Market,0,0,0,412421,426469,1237,494,20,852,639,10,41.66369498069261,2900,3416,14048,118496.0,28324.333333333332
2025-08-20,2,Market,0,0,0,391223,491276,1173,469,19,982,736,12,41.4409781430496,2930,3427,100053,-6902.0,55517.0
2025-08-21,2,Market,0,0,0,402631,451160,1207,483,20,902,676,11,40.9770570097465,2900,3451,48529,129700.0,54210.0
2025-08-22,2,Market,0,0,0,448457,455738,1345,538,22,911,683,11,40.824965770932245,3135,3458,7281,59942.0,51954.333333333336
2025-08-23,2,Market,1,0,0,481548,437096,1444,577,24,874,655,10,40.64675684335335,3270,3467,-44452,-83061.0,3786.0
2025-08-24,2,Market,1,0,0,510669,445992,1532,612,25,891,668,11,40.63606242001581,3440,3468,-64677,18475.0,-33949.333333333336
2025-08-25,2,Market,0,0,0,438877,486884,1316,526,21,973,730,12,40.56928328708407,3145,3471,48007,52450.0,-20374.0
2025-08-26,2,Market,0,0,0,437365,500805,1312,524,21,1001,751,12,40.3444384503994,3175,3482,63440,14048.0,15590.0
2025-08-27,2,Market,0,0,0,415597,483594,1246,498,20,967,725,12,40.14737182898524,3035,3492,67997,100053.0,59814.666666666664
2025-08-28,2,Market,0,0,0,401748,538694,1205,482,20,1077,808,13,40.057695149352966,3070,3497,136946,48529.0,89461.0
2025-08-29,2,Market,0,0,0,399831,561857,1199,479,19,1123,842,14,40.00268452785723,3095,3499,162026,7281.0,122323.0
2025-08-30,2,Market,1,1,0,625680,447120,1877,750,31,894,670,11,40.0,4015,3500,-178560,-44452.0,40137.333333333336
2025-08-31,2,Market,1,1,0,613910,513253,1841,736,30,1026,769,12,40.0,4070,3500,-100657,-64677.0,-39063.666666666664
2025-09-01,2,Market,0,1,0,520166,508566,1560,624,26,1017,762,12,40.0,3610,3500,-11600,48007.0,-96939.0
2025-09-02,2,Market,0,1,0,513081,439454,1539,615,25,878,659,10,40.0,3420,3500,-73627,63440.0,-61961.333333333336
2025-09-03,2,Market,0,1,0,555379,398150,1666,666,27,796,597,9,40.0,3565,3500,-157229,67997.0,-80818.66666666667
2025-09-04,2,Market,0,1,0,654769,467533,1964,785,32,935,701,11,40.0,4180,3500,-187236,136946.0,-139364.0
2025-09-05,2,Market,0,1,0,420426,511672,1261,504,21,1023,767,12,40.0,3120,3500,91246,162026.0,-84406.33333333333
2025-09-06,2,Market,1,0,0,496781,486407,1490,596,24,972,729,12,40.0,3445,3500,-10374,-178560.0,-35454.666666666664
2025-09-07,2,Market,1,0,0,516119,451770,1548,619,25,903,677,11,40.0,3475,3500,-64349,-100657.0,5507.666666666667
2025-09-08,2,Market,0,0,0,376213,459716,1128,451,18,919,689,11,40.0,2785,3500,83503,-11600.0,2926.6666666666665
2025-09-09,2,Market,0,0,0,394654,442718,1183,473,19,885,664,11,40.0,2830,3500,48064,-73627.0,22406.0
2025-09-10,2,Market,0,0,0,414606,491755,1243,497,20,983,737,12,40.0,3030,3500,77149,-157229.0,69572.0
2025-09-11,2,Market,0,0,0,458216,451775,1374,549,22,903,677,11,40.0,3175,3500,-6441,-187236.0,39590.666666666664
2025-09-12,2,Market,0,0,0,328439,528341,985,394,16,1056,792,13,40.0,2675,3500,199902,91246.0,90203.33333333333
2025-09-13,2,Market,1,0,0,423502,554993,1270,508,21,1109,832,13,40.0,3200,3500,131491,-10374.0,108317.33333333333
2025-09-14,2,Market,1,0,0,417259,488931,1251,500,20,977,733,12,40.0,3045,3500,71672,-64349.0,134355.0
2025-09-15,2,Market,0,0,0,417619,476398,1252,501,20,952,714,11,40.0,3025,3500,58779,83503.0,87314.0
2025-09-16,2,Market,0,0,0,361625,423264,1084,433,18,846,634,10,40.0,2640,3500,61639,48064.0,64030.0
2025-09-17,2,Market,0,0,0,383886,471872,1151,460,19,943,707,11,40.0,2840,3500,87986,77149.0,69468.0
2025-09-18,2,Market,0,0,0,410480,524804,1231,492,20,1049,787,13,40.0,3090,3500,114324,-6441.0,87983.0
2025-09-19,2,Market,0,0,0,388777,450430,1166,466,19,900,675,11,40.0,2825,3500,61653,199902.0,87987.66666666667
2025-09-20,2,Market,1,0,0,527785,476090,1583,633,26,952,714,11,40.0,3575,3500,-51695,131491.0,41427.333333333336
2025-09-21,2,Market,1,0,0,467471,480452,1402,560,23,960,720,12,40.0,3285,3500,12981,71672.0,7646.333333333333
2025-09-22,2,Market,0,0,0,451891,476189,1355,542,22,952,714,11,40.0,3200,3500,24298,58779.0,-4805.333333333333
2025-09-23,2,Market,0,0,0,381615,428963,1144,457,19,857,643,10,40.0,2750,3500,47348,61639.0,28209.0
2025-09-24,2,Market,0,0,0,428330,517232,1284,513,21,1034,775,12,40.0,3155,3500,88902,87986.0,53516.0
2025-09-25,2,Market,0,0,1,1117720,568038,3353,1341,55,1136,852,14,40.0,6705,3500,-549682,114324.0,-137810.66666666666
2025-09-26,2,Market,0,0,0,390116,425775,1170,468,19,851,638,10,40.0,2800,3500,35659,61653.0,-141707.0
2025-09-27,2,Market,1,0,0,502062,523853,1506,602,25,1047,785,13,40.0,3540,3500,21791,-51695.0,-164077.33333333334
2025-09-28,2,Market,1,0,0,476240,455257,1428,571,23,910,682,11,40.0,3285,3500,-20983,12981.0,12155.666666666666
2025-09-29,2,Market,0,0,0,402135,510148,1206,482,20,1020,765,12,40.0,3020,3500,108013,24298.0,36273.666666666664
2025-09-30,2,Market,0,1,0,573321,467778,1719,687,28,935,701,11,40.0,3780,3500,-105543,47348.0,-6171.0
2025-10-01,2,Market,0,1,0,589409,365350,1768,707,29,730,548,9,40.0,3655,3500,-224059,88902.0,-73863.0
2025-10-02,2,Market,0,1,0,524040,382724,1572,628,26,765,574,9,40.0,3360,3500,-141316,-549682.0,-156972.66666666666
2025-10-03,2,Market,0,1,0,544954,496688,1634,653,27,993,745,12,40.0,3690,3500,-48266,35659.0,-137880.33333333334
2025-10-04,2,Market,1,1,0,632917,438934,1898,759,31,877,658,10,40.0,4020,3500,-193983,21791.0,-127855.0
2025-10-05,2,Market,1,1,0,758482,474021,2275,910,37,948,711,11,40.0,4715,3500,-284461,-20983.0,-175570.0
2025-10-06,2,Market,0,0,1,937294,537960,2811,1124,46,1075,806,13,40.0,5745,3500,-399334,108013.0,-292592.6666666667
2025-10-07,2,Market,0,0,0,474514,485983,1423,569,23,971,728,12,40.0,3320,3500,11469,-105543.0,-224108.66666666666
2025-10-08,2,Market,0,0,0,367211,496140,1101,440,18,992,744,12,40.0,2815,3500,128929,-224059.0,-86312.0
2025-10-09,2,Market,0,0,0,407443,542220,1222,488,20,1084,813,13,40.0,3105,3500,134777,-141316.0,91725.0
2025-10-10,2,Market,0,0,0,352601,557036,1057,423,17,1114,835,13,40.0,2860,3500,204435,-48266.0,156047.0
2025-10-11,2,Market,1,0,0,473732,502143,1421,568,23,1004,753,12,40.0,3350,3500,28411,-193983.0,122541.0
2025-10-12,2,Market,1,0,0,451669,474216,1355,542,22,948,711,11,40.0,3190,3500,22547,-284461.0,85131.0
2025-10-13,2,Market,0,0,0,419103,435971,1257,502,20,871,653,10,40.0,2945,3500,16868,-399334.0,22608.666666666668
2025-10-14,2,Market,0,0,0,459757,464128,1379,551,22,928,696,11,40.0,3195,3500,4371,11469.0,14595.333333333334
2025-10-15,2,Market,0,0,0,408316,527325,1224,489,20,1054,790,13,40.0,3075,3500,119009,128929.0,46749.333333333336
2025-10-16,2,Market,0,0,0,404056,443822,1212,484,20,887,665,11,40.0,2880,3500,39766,134777.0,54382.0
2025-10-17,2,Market,0,0,0,478077,483740,1434,573,23,967,725,12,40.0,3335,3500,5663,204435.0,54812.666666666664
2025-10-18,2,Market,1,0,0,400262,554391,1200,480,20,1108,831,13,40.0,3100,3500,154129,28411.0,66519.33333333333
2025-10-19,2,Market,1,0,0,462761,417578,1388,555,23,835,626,10,40.0,3130,3500,-45183,22547.0,38203.0
2025-10-20,2,Market,0,0,0,350978,486470,1052,421,17,972,729,12,40.0,2720,3500,135492,16868.0,81479.33333333333
2025-10-21,2,Market,0,0,0,403801,562959,1211,484,20,1125,844,14,40.0,3120,3500,159158,4371.0,83155.66666666667
2025-10-22,2,Market,0,0,0,342755,476638,1028,411,17,953,714,11,40.0,2650,3500,133883,119009.0,142844.33333333334
2025-10-23,2,Market,0,0,0,452917,453519,1358,543,22,907,680,11,40.0,3150,3500,602,39766.0,97881.0
2025-10-24,2,Market,0,0,0,388632,555253,1165,466,19,1110,832,13,40.0,3035,3500,166621,5663.0,100368.66666666667
2025-10-25,2,Market,1,0,0,500792,403020,1502,600,25,806,604,10,40.0,3300,3500,-97772,154129.0,23150.333333333332
2025-10-26,2,Market,1,0,0,502489,487308,1507,602,25,974,730,12,40.0,3470,3500,-15181,-45183.0,17889.333333333332
2025-10-27,2,Market,0,0,0,413476,501709,1240,496,20,1003,752,12,40.0,3050,3500,88233,135492.0,-8240.0
2025-10-28,2,Market,0,0,0,386740,483857,1160,464,19,967,725,12,40.0,2885,3500,97117,159158.0,56723.0
2025-10-29,2,Market,0,0,0,309236,433100,927,371,15,866,649,10,40.0,2385,3500,123864,133883.0,103071.33333333333
2025-10-30,2,Market,0,1,0,592165,456126,1776,710,29,912,684,11,40.0,3860,3500,-136039,602.0,28314.0
2025-10-31,2,Market,0,1,0,604337,452548,1813,725,30,905,678,11,40.0,3900,3500,-151789,166621.0,-54654.666666666664
2025-11-01,2,Market,1,1,0,616562,422360,1849,739,30,844,633,10,40.0,3915,3500,-194202,-97772.0,-160676.66666666666
2025-11-02,2,Market,1,1,0,677233,554116,2031,812,33,1108,831,13,40.0,4475,3500,-123117,-15181.0,-156369.33333333334
2025-11-03,2,Market,0,1,0,595992,514590,1787,715,29,1029,771,12,40.0,3995,3500,-81402,88233.0,-132907.0
2025-11-04,2,Market,0,1,0,585275,423302,1755,702,29,846,634,10,40.0,3765,3500,-161973,97117.0,-122164.0
2025-11-05,2,Market,0,1,0,561063,454979,1683,673,28,909,682,11,40.0,3700,3500,-106084,123864.0,-116486.33333333333
2025-11-06,2,Market,0,0,0,452223,445761,1356,542,22,891,668,11,40.0,3140,3500,-6462,-136039.0,-91506.33333333333
2025-11-07,2,Market,0,0,0,443301,448312,1329,531,22,896,672,11,40.0,3090,3500,5011,-151789.0,-35845.0
2025-11-08,2,Market,1,0,0,503819,551175,1511,604,25,1102,826,13,40.0,3600,3500,47356,-194202.0,15301.666666666666
2025-11-09,2,Market,1,0,0,517938,504984,1553,621,25,1009,757,12,40.0,3575,3500,-12954,-123117.0,13137.666666666666
2025-11-10,2,Market,0,0,0,418548,423959,1255,502,20,847,635,10,40.0,2915,3500,5411,-81402.0,13271.0
2025-11-11,2,Market,0,0,0,435949,450825,1307,523,21,901,676,11,40.0,3075,3500,14876,-161973.0,2444.3333333333335
2025-11-12,2,Market,0,0,0,385896,513646,1157,463,19,1027,770,12,40.0,2945,3500,127750,-106084.0,49345.666666666664
2025-11-13,2,Market,0,0,0,462333,511790,1386,554,23,1023,767,12,40.0,3320,3500,49457,-6462.0,64027.666666666664
2025-11-14,2,Market,0,0,0,420540,572266,1261,504,21,1144,858,14,40.0,3240,3500,151726,5011.0,109644.33333333333
2025-11-15,2,Market,1,0,0,417132,503112,1251,500,20,1006,754,12,40.0,3075,3500,85980,47356.0,95721.0
2025-11-16,2,Market,1,0,0,482496,486104,1447,578,24,972,729,12,40.0,3370,3500,3608,-12954.0,80438.0
2025-11-17,2,Market,0,0,0,440197,461145,1320,528,22,922,691,11,40.0,3120,3500,20948,5411.0,36845.333333333336
2025-11-18,2,Market,0,0,0,432643,536464,1297,519,21,1072,804,13,40.0,3220,3500,103821,14876.0,42792.333333333336
2025-11-19,2,Market,0,0,0,393563,422957,1180,472,19,845,634,10,40.0,2790,3500,29394,127750.0,51387.666666666664
2025-11-20,2,Market,0,0,0,445057,556895,1335,534,22,1113,835,13,40.0,3335,3500,111838,49457.0,81684.33333333333
2025-11-21,2,Market,0,0,0,465400,501169,1396,558,23,1002,751,12,40.0,3325,3500,35769,151726.0,59000.333333333336
2025-11-22,2,Market,1,0,0,462442,476563,1387,554,23,953,714,11,40.0,3250,3500,14121,85980.0,53909.333333333336
2025-11-23,2,Market,1,0,0,489976,477837,1469,587,24,955,716,11,40.0,3375,3500,-12139,3608.0,12583.666666666666
2025-11-24,2,Market,0,0,0,429997,399029,1289,515,21,798,598,9,40.0,2915,3500,-30968,20948.0,-9662.0
2025-11-25,2,Market,0,0,0,372682,462667,1118,447,18,925,694,11,40.0,2770,3500,89985,103821.0,15626.0
2025-11-26,2,Market,0,0,0,430282,513117,1290,516,21,1026,769,12,40.0,3170,3500,82835,29394.0,47284.0
2025-11-27,2,Market,0,0,0,451363,471831,1354,541,22,943,707,11,40.0,3190,3500,20468,111838.0,64429.333333333336
2025-11-28,2,Market,0,0,0,412371,469789,1237,494,20,939,704,11,40.0,2980,3500,57418,35769.0,53573.666666666664
2025-11-29,2,Market,1,0,0,506358,454560,1519,607,25,909,681,11,40.0,3425,3500,-51798,14121.0,8696.0
2025-11-30,2,Market,1,1,0,774561,516840,2323,929,38,1033,775,12,40.0,4880,3500,-257721,-12139.0,-84033.66666666667
2025-12-01,2,Market,0,1,0,576416,544965,1729,691,28,1089,817,13,40.0,3955,3500,-31451,-30968.0,-113656.66666666667
2025-12-02,2,Market,0,1,0,559717,458725,1679,671,27,917,688,11,40.0,3685,3500,-100992,89985.0,-130054.66666666667
2025-12-03,2,Market,0,1,0,516759,511361,1550,620,25,1022,767,12,40.0,3595,3500,-5398,82835.0,-45947.0
2025-12-04,2,Market,0,1,0,541873,467205,1625,650,27,934,700,11,40.0,3630,3500,-74668,20468.0,-60352.666666666664
2025-12-05,2,Market,0,1,0,560451,479629,1681,672,28,959,719,11,40.0,3750,3500,-80822,57418.0,-53629.333333333336
2025-12-06,2,Market,1,0,0,516432,426615,1549,619,25,853,639,10,40.0,3425,3500,-89817,-51798.0,-81769.0
2025-12-07,2,Market,1,0,0,550434,441762,1651,660,27,883,662,11,40.0,3630,3500,-108672,-257721.0,-93103.66666666667
2025-12-08,2,Market,0,0,0,408742,560102,1226,490,20,1120,840,14,40.0,3145,3500,151360,-31451.0,-15709.666666666666
2025-12-09,2,Market,0,0,0,395130,463862,1185,474,19,927,695,11,40.0,2895,3500,68732,-100992.0,37140.0
2025-12-10,2,Market,0,0,0,390565,530342,1171,468,19,1060,795,13,40.0,3010,3500,139777,-5398.0,119956.33333333333
2025-12-11,2,Market,0,0,0,383997,477355,1151,460,19,954,716,11,40.0,2850,3500,93358,-74668.0,100622.33333333333
2025-12-12,2,Market,0,0,0,425904,503689,1277,511,21,1007,755,12,40.0,3125,3500,77785,-80822.0,103640.0
2025-12-13,2,Market,1,0,0,447197,533216,1341,536,22,1066,799,13,40.0,3285,3500,86019,-89817.0,85720.66666666667
2025-12-14,2,Market,1,0,0,474026,521623,1422,568,23,1043,782,13,40.0,3390,3500,47597,-108672.0,70467.0
2025-12-15,2,Market,0,0,0,329688,507388,989,395,16,1014,761,12,40.0,2635,3500,177700,151360.0,103772.0
2025-12-16,2,Market,0,0,0,342678,585198,1028,411,17,1170,877,14,40.0,2870,3500,242520,68732.0,155939.0
2025-12-17,2,Market,0,0,0,451917,511011,1355,542,22,1022,766,12,40.0,3270,3500,59094,139777.0,159771.33333333334
2025-12-18,2,Market,0,0,0,360942,526816,1082,433,18,1053,790,13,40.0,2850,3500,165874,93358.0,155829.33333333334
2025-12-19,2,Market,0,0,0,384463,490690,1153,461,19,981,736,12,40.0,2880,3500,106227,77785.0,110398.33333333333
2025-12-20,2,Market,1,0,0,487836,409539,1463,585,24,819,614,10,40.0,3235,3500,-78297,86019.0,64601.333333333336
2025-12-21,2,Market,1,0,0,583546,481756,1750,700,29,963,722,12,40.0,3860,3500,-101790,47597.0,-24620.0
2025-12-22,2,Market,0,0,0,421345,410181,1264,505,21,820,615,10,40.0,2920,3500,-11164,177700.0,-63750.333333333336
2025-12-23,2,Market,0,0,0,433106,520490,1299,519,21,1040,780,13,40.0,3190,3500,87384,242520.0,-8523.333333333334
2025-12-24,2,Market,0,0,0,350053,517703,1050,420,17,1035,776,12,40.0,2780,3500,167650,59094.0,81290.0
2025-12-25,2,Market,0,0,0,366717,427921,1100,440,18,855,641,10,40.0,2675,3500,61204,165874.0,105412.66666666667
2025-12-26,2,Market,0,0,0,319270,543485,957,383,15,1086,815,13,40.0,2655,3500,224215,106227.0,151023.0
2025-12-27,2,Market,1,0,0,529322,418978,1587,635,26,837,628,10,40.0,3455,3500,-110344,-78297.0,58358.333333333336
2025-12-28,2,Market,1,0,0,535030,517952,1605,642,26,1035,776,12,40.0,3705,3500,-17078,-101790.0,32264.333333333332
2025-12-29,2,Market,0,0,0,452007,369366,1356,542,22,738,554,9,40.0,2980,3500,-82641,-11164.0,-70021.0
2025-12-30,2,Market,0,1,0,620391,432107,1861,744,31,864,648,10,40.0,3960,3500,-188284,87384.0,-96001.0
2025-12-31,2,Market,0,1,0,588565,452515,1765,706,29,905,678,11,40.0,3825,3500,-136050,167650.0,-135658.33333333334
2026-01-01,2,Market,0,1,0,575789,555830,1727,690,28,1111,833,13,40.0,3985,3500,-19959,61204.0,-114764.33333333333
2026-01-02,2,Market,0,1,1,1735782,505492,5207,2082,86,1010,758,12,40.0,9685,3500,-1230290,224215.0,-462099.6666666667
2026-01-03,2,Market,1,1,0,663580,459743,1990,796,33,919,689,11,40.0,4210,3500,-203837,-110344.0,-484695.3333333333
2026-01-04,2,Market,1,1,0,679448,411529,2038,815,33,823,617,10,40.0,4195,3500,-267919,-17078.0,-567348.6666666666
2026-01-05,2,Market,0,1,0,508355,478814,1525,610,25,957,718,11,40.0,3475,3500,-29541,-82641.0,-167099.0
2026-01-06,2,Market,0,0,0,395444,480721,1186,474,19,961,721,12,40.0,2935,3500,85277,-188284.0,-70727.66666666667
2026-01-07,2,Market,0,0,0,396734,462403,1190,476,19,924,693,11,40.0,2895,3500,65669,-136050.0,40468.333333333336
2024-01-01,3,Residential,0,1,0,898200,95243,2694,1077,44,190,142,2,97.8315283433981,4665,608,-802957,0.0,0.0
2024-01-02,3,Residential,0,1,0,806983,99014,2420,968,40,198,148,2,95.29503838712782,4215,735,-707969,0.0,0.0
2024-01-03,3,Residential,0,1,0,957050,96394,2871,1148,47,192,144,2,95.77480175551679,4965,711,-860656,0.0,-790527.3333333334
2024-01-04,3,Residential,0,1,0,793286,88829,2379,951,39,177,133,2,96.63121885107955,4120,668,-704457,0.0,-757694.0
2024-01-05,3,Residential,0,1,0,975641,87101,2926,1170,48,174,130,2,96.82627929447985,5045,658,-888540,0.0,-817884.3333333334
2024-01-06,3,Residential,1,0,0,762185,83369,2286,914,38,166,125,2,98.979678057267,3960,551,-678816,0.0,-757271.0
2024-01-07,3,Residential,1,0,0,792681,82395,2378,951,39,164,123,2,98.91984279803464,4110,554,-710286,0.0,-759214.0
2024-01-08,3,Residential,0,0,0,594753,94934,1784,713,29,189,142,2,95.5102239190749,3130,724,-499819,-802957.0,-629640.3333333334
